t,x,y
1.232083333E1,1.168106002E2,-1.321732548E2
1.232500000E1,1.128269467E2,-1.312913606E2
1.232916667E1,1.085084118E2,-1.313378824E2
1.233333333E1,1.047522771E2,-1.306044247E2
1.233750000E1,1.006713848E2,-1.304720678E2
1.234166667E1,9.725095022E1,-1.294975556E2
1.234583333E1,9.347759064E1,-1.294386117E2
1.235000000E1,9.029413472E1,-1.287711115E2
1.235416667E1,8.658800267E1,-1.288379535E2
1.235833333E1,8.342337942E1,-1.281491065E2
1.236250000E1,8.015959409E1,-1.282491017E2
1.236666667E1,7.724394346E1,-1.276395599E2
1.237083333E1,7.412015202E1,-1.277516211E2
1.237500000E1,7.126279353E1,-1.270597169E2
1.237916667E1,6.819845893E1,-1.274061850E2
1.238333333E1,6.597854199E1,-1.267789925E2
1.238750000E1,6.322152303E1,-1.271817703E2
1.239166667E1,6.070074557E1,-1.265271463E2
1.239583333E1,5.834172261E1,-1.264529427E2
1.240000000E1,5.617434839E1,-1.257191477E2
1.240416667E1,5.419240514E1,-1.257715661E2
1.240833333E1,5.236407071E1,-1.250454642E2
1.241250000E1,4.980388363E1,-1.249180705E2
1.241666667E1,4.760473425E1,-1.240732552E2
1.242083333E1,4.622279687E1,-1.247521233E2
1.242500000E1,4.451261852E1,-1.243159095E2
1.242916667E1,4.248864611E1,-1.238296683E2
1.243333333E1,4.135573459E1,-1.232139266E2
1.243750000E1,4.001050011E1,-1.235184381E2
1.244166667E1,3.842255923E1,-1.226019703E2
1.244583333E1,3.666034504E1,-1.224247446E2
1.245000000E1,3.558023282E1,-1.218504472E2
1.245416667E1,3.438271989E1,-1.220383891E2
1.245833333E1,3.335722963E1,-1.210834242E2
1.246250000E1,3.259550890E1,-1.211456955E2
1.246666667E1,3.206268376E1,-1.205392576E2
1.247083333E1,3.134978661E1,-1.203286048E2
1.247500000E1,3.081744149E1,-1.199729945E2
1.247916667E1,3.046757284E1,-1.202004251E2
1.248333333E1,3.031545028E1,-1.200376172E2
1.248750000E1,3.021593309E1,-1.202285417E2
1.249166667E1,3.019041746E1,-1.197168632E2
1.249583333E1,3.035223853E1,-1.198456057E2
1.250000000E1,3.046591289E1,-1.194576191E2
