Column1;Column2;Column3
;;
t;x;y
1.389166667E1;-5.997275597E1;-3.283308144E2
1.390000000E1;-7.019018142E1;-3.263018521E2
1.390833333E1;-8.025556216E1;-3.243554753E2
1.391666667E1;-9.018101301E1;-3.230933153E2
1.392500000E1;-9.986280908E1;-3.213268738E2
1.393333333E1;-1.094542800E2;-3.204075898E2
1.394166667E1;-1.181018555E2;-3.189394038E2
1.395000000E1;-1.272880654E2;-3.181671951E2
1.395833333E1;-1.360938050E2;-3.170799176E2
1.396666667E1;-1.441465022E2;-3.154261119E2
1.397500000E1;-1.522212494E2;-3.148015659E2
1.398333333E1;-1.595512650E2;-3.125544290E2
1.399166667E1;-1.678447843E2;-3.112239532E2
1.400000000E1;-1.750933130E2;-3.100617747E2
1.400833333E1;-1.830386721E2;-3.082117585E2
1.401666667E1;-1.908072867E2;-3.065545811E2
1.402500000E1;-1.980159932E2;-3.054646440E2
1.403333333E1;-2.053067705E2;-3.037692264E2
1.404166667E1;-2.124316140E2;-3.024749712E2
1.405000000E1;-2.184434221E2;-3.016776704E2
1.405833333E1;-2.245421232E2;-2.996683555E2
1.406666667E1;-2.294991519E2;-2.989296190E2
1.407500000E1;-2.359639677E2;-2.980967802E2
1.408333333E1;-2.415215330E2;-2.976481353E2
1.409166667E1;-2.465580047E2;-2.963934712E2
1.410000000E1;-2.504859980E2;-2.963485019E2
1.410833333E1;-2.549963914E2;-2.953324827E2
1.411666667E1;-2.591745354E2;-2.941944476E2
1.412500000E1;-2.638205745E2;-2.933685795E2
1.413333333E1;-2.676183064E2;-2.926995133E2
1.414166667E1;-2.717684943E2;-2.914448981E2
1.415000000E1;-2.756897862E2;-2.906033439E2
1.415833333E1;-2.791381604E2;-2.897338501E2
1.416666667E1;-2.820200470E2;-2.890132120E2
1.417500000E1;-2.845883875E2;-2.887227770E2
1.418333333E1;-2.866112744E2;-2.882891796E2
1.419166667E1;-2.884327507E2;-2.878846448E2
1.420000000E1;-2.902006657E2;-2.881730707E2
1.420833333E1;-2.920983643E2;-2.877864383E2
1.421666667E1;-2.931561816E2;-2.874498696E2
1.422500000E1;-2.940817357E2;-2.872930084E2
1.423333333E1;-2.945489746E2;-2.872607833E2
1.424166667E1;-2.947682580E2;-2.871853789E2
1.425000000E1;-2.950516832E2;-2.872026140E2
1.425833333E1;-2.951355243E2;-2.872281900E2
1.426666667E1;-2.953887955E2;-2.872727692E2
1.427500000E1;-2.946786248E2;-2.872925806E2
1.428333333E1;-2.945488006E2;-2.873741773E2
1.429166667E1;-2.934871482E2;-2.874181097E2
1.430000000E1;-2.917385818E2;-2.873822567E2
1.430833333E1;-2.901741889E2;-2.876716856E2
1.431666667E1;-2.881785586E2;-2.881587112E2
1.432500000E1;-2.861582520E2;-2.891671132E2
1.433333333E1;-2.835510597E2;-2.897403136E2
1.434166667E1;-2.806543926E2;-2.904424797E2
1.435000000E1;-2.778279840E2;-2.903537907E2
1.435833333E1;-2.741134660E2;-2.918767691E2
1.436666667E1;-2.706639271E2;-2.926196430E2
1.437500000E1;-2.679272316E2;-2.933018661E2
1.438333333E1;-2.634329629E2;-2.934712480E2
1.439166667E1;-2.588653899E2;-2.948551655E2
1.440000000E1;-2.541290799E2;-2.954201932E2
1.440833333E1;-2.483305219E2;-2.966366231E2
1.441666667E1;-2.441000146E2;-2.975208846E2
1.442500000E1;-2.389461361E2;-2.982615881E2
1.443333333E1;-2.331606210E2;-2.993803145E2
1.444166667E1;-2.268200283E2;-3.011366016E2
1.445000000E1;-2.208448958E2;-3.021430317E2
1.445833333E1;-2.148441070E2;-3.031625390E2
1.446666667E1;-2.085646059E2;-3.048244161E2
1.447500000E1;-2.015046930E2;-3.060708865E2
1.448333333E1;-1.946834597E2;-3.076545929E2
1.449166667E1;-1.874811766E2;-3.086512894E2
1.450000000E1;-1.804227248E2;-3.095402550E2
1.450833333E1;-1.730740463E2;-3.110030718E2
1.451666667E1;-1.659446220E2;-3.115272248E2
1.452500000E1;-1.581087183E2;-3.132806138E2
1.453333333E1;-1.503001575E2;-3.145999277E2
1.454166667E1;-1.418569169E2;-3.159082199E2
1.455000000E1;-1.323836644E2;-3.179414608E2
1.455833333E1;-1.232915707E2;-3.191991694E2
1.456666667E1;-1.136935901E2;-3.218120370E2
1.457500000E1;-1.040178258E2;-3.228373816E2
1.458333333E1;-9.525300343E1;-3.237845464E2
1.459166667E1;-8.533664147E1;-3.252730009E2
1.460000000E1;-7.519989338E1;-3.269065470E2
1.460833333E1;-6.600309258E1;-3.284118659E2
1.461666667E1;-5.594962878E1;-3.295077678E2
1.462500000E1;-4.598866590E1;-3.305138459E2
1.463333333E1;-3.588558541E1;-3.314755202E2
1.464166667E1;-2.534012950E1;-3.333273104E2
1.465000000E1;-1.493415928E1;-3.343128324E2
1.465833333E1;-4.177571071E0;-3.360833106E2
1.466666667E1;6.770921363E0;-3.374218811E2
1.467500000E1;1.772148345E1;-3.398026158E2
1.468333333E1;2.905357774E1;-3.404026512E2
1.469166667E1;4.043927210E1;-3.427018566E2
1.470000000E1;5.168965235E1;-3.441574734E2
1.470833333E1;6.279032344E1;-3.446366155E2
1.471666667E1;7.428405493E1;-3.457598562E2
1.472500000E1;8.549847671E1;-3.461576663E2
1.473333333E1;9.668287559E1;-3.476246592E2
1.474166667E1;1.081572895E2;-3.484128863E2
1.475000000E1;1.198426066E2;-3.493835662E2
1.475833333E1;1.316797801E2;-3.502038345E2
1.476666667E1;1.430942513E2;-3.513170348E2
1.477500000E1;1.547697530E2;-3.525862923E2
1.478333333E1;1.674260484E2;-3.543501092E2
1.479166667E1;1.795224450E2;-3.552439151E2
1.480000000E1;1.914601108E2;-3.571542781E2
1.480833333E1;2.035068722E2;-3.582471138E2
1.481666667E1;2.155403115E2;-3.592546593E2
1.482500000E1;2.276158265E2;-3.590711199E2
1.483333333E1;2.396819210E2;-3.603778550E2
1.484166667E1;2.518296154E2;-3.614493268E2
1.485000000E1;2.634936711E2;-3.617993413E2
1.485833333E1;2.749217254E2;-3.607147497E2
1.486666667E1;2.869017532E2;-3.610055531E2
1.487500000E1;2.984914652E2;-3.615218691E2
1.488333333E1;3.106667925E2;-3.618281283E2
1.489166667E1;3.228196000E2;-3.622359115E2
1.490000000E1;3.340128710E2;-3.625730452E2
1.490833333E1;3.458302870E2;-3.632891228E2
1.491666667E1;3.578613490E2;-3.644683527E2
1.492500000E1;3.696251449E2;-3.657830704E2
1.493333333E1;3.806874563E2;-3.660480806E2
1.494166667E1;3.925956265E2;-3.663231397E2
1.495000000E1;4.038689559E2;-3.664313970E2
1.495833333E1;4.149774069E2;-3.672649972E2
1.496666667E1;4.258947455E2;-3.679983827E2
1.497500000E1;4.372801354E2;-3.677215496E2
1.498333333E1;4.479523031E2;-3.672343404E2
1.499166667E1;4.587301907E2;-3.672369935E2
1.500000000E1;4.688071193E2;-3.665359615E2
1.500833333E1;4.796790156E2;-3.663964690E2
1.501666667E1;4.896702708E2;-3.663249404E2
1.502500000E1;4.996417145E2;-3.660007331E2
1.503333333E1;5.098025752E2;-3.664242057E2
1.504166667E1;5.194960426E2;-3.667577553E2
1.505000000E1;5.296506472E2;-3.669866543E2
1.505833333E1;5.380327338E2;-3.662926183E2
1.506666667E1;5.477516246E2;-3.669588729E2
1.507500000E1;5.560866700E2;-3.660666068E2
1.508333333E1;5.656876745E2;-3.666656441E2
1.509166667E1;5.739751637E2;-3.656338066E2
1.510000000E1;5.837081627E2;-3.680828015E2
1.510833333E1;5.918591849E2;-3.668390594E2
1.511666667E1;5.996736016E2;-3.662794680E2
1.512500000E1;6.076929051E2;-3.662522596E2
1.513333333E1;6.156603217E2;-3.671820652E2
1.514166667E1;6.225952014E2;-3.663307832E2
1.515000000E1;6.297186512E2;-3.664512893E2
1.515833333E1;6.366322486E2;-3.662776307E2
1.516666667E1;6.435421638E2;-3.663692299E2
1.517500000E1;6.497378409E2;-3.663359027E2
1.518333333E1;6.556881455E2;-3.664317003E2
1.519166667E1;6.611475810E2;-3.658738636E2
1.520000000E1;6.666895562E2;-3.662790575E2
1.520833333E1;6.715245688E2;-3.667897193E2
1.521666667E1;6.760371847E2;-3.650397689E2
1.522500000E1;6.807265722E2;-3.653901021E2
1.523333333E1;6.847830676E2;-3.651887536E2
1.524166667E1;6.886347165E2;-3.644296008E2
1.525000000E1;6.926388115E2;-3.651453374E2
1.525833333E1;6.964538590E2;-3.655729082E2
1.526666667E1;6.985638547E2;-3.637460586E2
1.527500000E1;7.007462913E2;-3.627195277E2
1.528333333E1;7.046154888E2;-3.640860732E2
1.529166667E1;7.066127627E2;-3.638059860E2
1.530000000E1;7.085801966E2;-3.643543091E2
1.530833333E1;7.089870688E2;-3.628625840E2
1.531666667E1;7.107178138E2;-3.634052818E2
1.532500000E1;7.108424104E2;-3.623987016E2
1.533333333E1;7.126162664E2;-3.640104056E2
1.534166667E1;7.127520792E2;-3.639016861E2
1.535000000E1;7.127587504E2;-3.640883439E2
1.535833333E1;7.127385096E2;-3.639494223E2
1.536666667E1;7.107954228E2;-3.624921798E2
1.537500000E1;7.106103500E2;-3.634556819E2
1.538333333E1;7.087608524E2;-3.624209907E2
1.539166667E1;7.086720674E2;-3.640437158E2
1.540000000E1;7.067022734E2;-3.641930186E2
1.540833333E1;7.047043673E2;-3.649504525E2
1.541666667E1;7.026475277E2;-3.660630722E2
1.542500000E1;6.986242148E2;-3.656782428E2
1.543333333E1;6.946756867E2;-3.646884467E2
1.544166667E1;6.924366270E2;-3.666641213E2
1.545000000E1;6.883351239E2;-3.667146714E2
1.545833333E1;6.843832205E2;-3.666874128E2
1.546666667E1;6.788840629E2;-3.650613035E2
1.547500000E1;6.746664399E2;-3.655191241E2
1.548333333E1;6.687786205E2;-3.653881255E2
1.549166667E1;6.645158458E2;-3.666893208E2
1.550000000E1;6.588721325E2;-3.658979854E2
1.550833333E1;6.528682810E2;-3.658486371E2
1.551666667E1;6.466333301E2;-3.663840618E2
1.552500000E1;6.406029652E2;-3.674217244E2
1.553333333E1;6.328389905E2;-3.661979449E2
1.554166667E1;6.265643429E2;-3.676959079E2
1.555000000E1;6.187968803E2;-3.673071690E2
1.555833333E1;6.109877459E2;-3.670928109E2
1.556666667E1;6.028521183E2;-3.673649253E2
1.557500000E1;5.968895410E2;-3.691626253E2
1.558333333E1;5.968444150E2;-3.692305603E2
1.559166667E1;5.886140420E2;-3.694463349E2
1.560000000E1;5.788188941E2;-3.674936984E2
1.560833333E1;5.707088922E2;-3.675246356E2
1.561666667E1;5.610622871E2;-3.669739695E2
1.562500000E1;5.526354962E2;-3.674341350E2
1.563333333E1;5.506963627E2;-3.764712795E2
1.564166667E1;5.366497962E2;-3.704024126E2
1.565000000E1;5.266053889E2;-3.706459288E2
1.565833333E1;5.167116742E2;-3.703091759E2
1.566666667E1;5.066447224E2;-3.703990148E2
1.567500000E1;4.967865270E2;-3.708657485E2
1.568333333E1;4.864928456E2;-3.717605115E2
1.569166667E1;4.763249011E2;-3.718297376E2
1.570000000E1;4.647458751E2;-3.706883346E2
1.570833333E1;4.546443228E2;-3.707446331E2
1.571666667E1;4.428241875E2;-3.695638822E2
1.572500000E1;4.309134132E2;-3.681278728E2
1.573333333E1;4.207170484E2;-3.689433407E2
1.574166667E1;4.087490175E2;-3.682663547E2
1.575000000E1;3.985525566E2;-3.693642516E2
1.575833333E1;3.867719726E2;-3.682745601E2
1.576666667E1;3.744411346E2;-3.677939337E2
1.577500000E1;3.627142067E2;-3.667774885E2
1.578333333E1;3.507903152E2;-3.666734063E2
1.579166667E1;3.406233850E2;-3.675137425E2
1.580000000E1;3.286921488E2;-3.667505447E2
1.580833333E1;3.166879118E2;-3.654831423E2
1.581666667E1;3.046834188E2;-3.652785432E2
1.582500000E1;2.927588799E2;-3.644390879E2
1.583333333E1;2.808756229E2;-3.639113952E2
1.584166667E1;2.687466934E2;-3.633399321E2
1.585000000E1;2.565385127E2;-3.618443700E2
1.585833333E1;2.444198786E2;-3.607651901E2
1.586666667E1;2.326538455E2;-3.604872375E2
1.587500000E1;2.207797115E2;-3.600074910E2
1.588333333E1;2.088782606E2;-3.591770254E2
1.589166667E1;1.966591847E2;-3.584319823E2
1.590000000E1;1.846529396E2;-3.576636213E2
1.590833333E1;1.728724502E2;-3.562327233E2
1.591666667E1;1.610038955E2;-3.550481465E2
1.592500000E1;1.486584151E2;-3.537920566E2
1.593333333E1;1.367942330E2;-3.521682862E2
1.594166667E1;1.249978902E2;-3.510128499E2
1.595000000E1;1.126728187E2;-3.505176467E2
1.595833333E1;1.006776984E2;-3.487043787E2
1.596666667E1;8.901881545E1;-3.469423152E2
1.597500000E1;7.690691207E1;-3.453122196E2
1.598333333E1;6.514388101E1;-3.438760427E2
1.599166667E1;5.471539724E1;-3.441381683E2
1.600000000E1;4.305724097E1;-3.419512059E2
1.600833333E1;3.259430495E1;-3.423555007E2
1.601666667E1;2.082859680E1;-3.394595151E2
1.602500000E1;1.052413206E1;-3.397722521E2
1.603333333E1;5.571083154E-1;-3.396788869E2
1.604166667E1;-1.110375144E1;-3.365574157E2
1.605000000E1;-2.108627923E1;-3.360001286E2
1.605833333E1;-3.129917947E1;-3.350087327E2
1.606666667E1;-4.294709449E1;-3.309736860E2
1.607500000E1;-5.310116225E1;-3.302774943E2
1.608333333E1;-6.318440342E1;-3.283977958E2
1.609166667E1;-7.310557450E1;-3.271147524E2
1.610000000E1;-8.324024689E1;-3.255220712E2
1.610833333E1;-9.290188643E1;-3.229270355E2
1.611666667E1;-1.019543347E2;-3.231340164E2
1.612500000E1;-1.111138650E2;-3.215206232E2
1.613333333E1;-1.194146185E2;-3.216089306E2
1.614166667E1;-1.279647086E2;-3.194682512E2
1.615000000E1;-1.353542438E2;-3.203388834E2
1.615833333E1;-1.432356301E2;-3.190074863E2
1.616666667E1;-1.515173194E2;-3.176752067E2
1.617500000E1;-1.593001292E2;-3.162876007E2
1.618333333E1;-1.672127301E2;-3.152192560E2
1.619166667E1;-1.750411620E2;-3.132760360E2
1.620000000E1;-1.815281916E2;-3.131098508E2
1.620833333E1;-1.890918980E2;-3.108428290E2
1.621666667E1;-1.953732538E2;-3.100802981E2
1.622500000E1;-2.016743061E2;-3.093694282E2
1.623333333E1;-2.090507613E2;-3.073986637E2
1.624166667E1;-2.150125081E2;-3.071753007E2
1.625000000E1;-2.210376731E2;-3.056686002E2
1.625833333E1;-2.255146053E2;-3.053871936E2
1.626666667E1;-2.311111431E2;-3.045095681E2
1.627500000E1;-2.366358166E2;-3.032683153E2
1.628333333E1;-2.411415459E2;-3.021011288E2
1.629166667E1;-2.460703484E2;-3.010480294E2
1.630000000E1;-2.510229508E2;-2.997224548E2
1.630833333E1;-2.550473766E2;-2.988415809E2
1.631666667E1;-2.592338452E2;-2.975163948E2
1.632500000E1;-2.632134610E2;-2.972065105E2
1.633333333E1;-2.673065440E2;-2.959564650E2
1.634166667E1;-2.692860218E2;-2.959655707E2
1.635000000E1;-2.725777783E2;-2.952300131E2
1.635833333E1;-2.749226074E2;-2.951818737E2
1.636666667E1;-2.769807206E2;-2.951253036E2
1.637500000E1;-2.791573117E2;-2.945298306E2
1.638333333E1;-2.796047781E2;-2.944860362E2
1.639166667E1;-2.810659103E2;-2.943273494E2
1.640000000E1;-2.822786859E2;-2.933464137E2
1.640833333E1;-2.832745434E2;-2.934522959E2
1.641666667E1;-2.834712047E2;-2.931853695E2
1.642500000E1;-2.844680068E2;-2.924592759E2
1.643333333E1;-2.842163661E2;-2.915451746E2
1.644166667E1;-2.838973925E2;-2.915450323E2
1.645000000E1;-2.834152833E2;-2.921510968E2
1.645833333E1;-2.830968344E2;-2.923666881E2
1.646666667E1;-2.818020119E2;-2.929253118E2
1.647500000E1;-2.807615680E2;-2.930136114E2
1.648333333E1;-2.791516374E2;-2.934355740E2
1.649166667E1;-2.772986495E2;-2.940738351E2
1.650000000E1;-2.751268812E2;-2.942311337E2
1.650833333E1;-2.733066959E2;-2.953554613E2
1.651666667E1;-2.711081966E2;-2.951525847E2
1.652500000E1;-2.682116577E2;-2.952599598E2
1.653333333E1;-2.651794849E2;-2.954896136E2
1.654166667E1;-2.624167204E2;-2.956649377E2
1.655000000E1;-2.591896763E2;-2.964774848E2
1.655833333E1;-2.561441445E2;-2.969884482E2
1.656666667E1;-2.527338593E2;-2.971537244E2
1.657500000E1;-2.489908423E2;-2.975543813E2
1.658333333E1;-2.449264652E2;-2.985391582E2
1.659166667E1;-2.400933108E2;-2.994566769E2
1.660000000E1;-2.351218899E2;-3.002465102E2
1.660833333E1;-2.302810286E2;-3.024448167E2
1.661666667E1;-2.243125898E2;-3.034435060E2
1.662500000E1;-2.192965642E2;-3.037887138E2
1.663333333E1;-2.132752571E2;-3.047970879E2
1.664166667E1;-2.072707977E2;-3.051349832E2
1.665000000E1;-2.011815095E2;-3.053231022E2
1.665833333E1;-1.942254045E2;-3.072787819E2
1.666666667E1;-1.879782432E2;-3.076878687E2
1.667500000E1;-1.815853692E2;-3.095085497E2
1.668333333E1;-1.732031538E2;-3.110394091E2
1.669166667E1;-1.659183332E2;-3.123338266E2
1.670000000E1;-1.581275984E2;-3.129704357E2
1.670833333E1;-1.513499461E2;-3.097833806E2
1.671666667E1;-1.413172401E2;-3.152190680E2
1.672500000E1;-1.330830665E2;-3.159234350E2
1.673333333E1;-1.248779220E2;-3.161457634E2
1.674166667E1;-1.154773486E2;-3.186695238E2
1.675000000E1;-1.070730719E2;-3.187735417E2
1.675833333E1;-9.744661841E1;-3.203227197E2
1.676666667E1;-8.886404858E1;-3.205097070E2
1.677500000E1;-7.913379342E1;-3.215412676E2
1.678333333E1;-6.935489532E1;-3.232811521E2
1.679166667E1;-6.054031399E1;-3.245811281E2
1.680000000E1;-5.015216765E1;-3.259665104E2
1.680833333E1;-4.103950463E1;-3.265454072E2
1.681666667E1;-3.096476201E1;-3.276229639E2
1.682500000E1;-2.074861761E1;-3.289024482E2
1.683333333E1;-1.011607864E1;-3.312910415E2
1.684166667E1;8.553171756E-1;-3.331983833E2
1.685000000E1;1.103182704E1;-3.342727258E2
1.685833333E1;2.286492168E1;-3.370672800E2
1.686666667E1;3.293721081E1;-3.372768967E2
1.687500000E1;4.484344366E1;-3.401342955E2
1.688333333E1;5.485541231E1;-3.403060516E2
1.689166667E1;6.692364974E1;-3.428468806E2
1.690000000E1;7.867931027E1;-3.453043947E2
1.690833333E1;8.881705452E1;-3.444631924E2
1.691666667E1;1.007448458E2;-3.464292585E2
1.692500000E1;1.126171647E2;-3.475520121E2
1.693333333E1;1.246536705E2;-3.494562860E2
1.694166667E1;1.366108290E2;-3.507474227E2
1.695000000E1;1.486849523E2;-3.523516613E2
1.695833333E1;1.607192159E2;-3.535566762E2
1.696666667E1;1.725326969E2;-3.547856044E2
1.697500000E1;1.847971336E2;-3.558988091E2
1.698333333E1;1.947388086E2;-3.538294958E2
1.699166667E1;2.087379384E2;-3.583226726E2
1.700000000E1;2.206341868E2;-3.588032993E2
1.700833333E1;2.330425993E2;-3.602868042E2
1.701666667E1;2.451180365E2;-3.598564499E2
1.702500000E1;2.568235522E2;-3.612856988E2
1.703333333E1;2.671067655E2;-3.600198417E2
1.704166667E1;2.805649271E2;-3.616641491E2
1.705000000E1;2.910899524E2;-3.599341156E2
1.705833333E1;3.027158663E2;-3.606379749E2
1.706666667E1;3.149934172E2;-3.618676223E2
1.707500000E1;3.268233791E2;-3.623047172E2
1.708333333E1;3.386024191E2;-3.645554357E2
1.709166667E1;3.487495173E2;-3.628206360E2
1.710000000E1;3.627265549E2;-3.671052467E2
1.710833333E1;3.728943518E2;-3.663036558E2
1.711666667E1;3.847402737E2;-3.672352174E2
1.712500000E1;3.949415196E2;-3.661858841E2
1.713333333E1;4.067823676E2;-3.671244458E2
1.714166667E1;4.185918487E2;-3.681916434E2
1.715000000E1;4.288129473E2;-3.674070363E2
1.715833333E1;4.387871604E2;-3.664617884E2
1.716666667E1;4.505970484E2;-3.681372994E2
1.717500000E1;4.605607089E2;-3.680942158E2
1.718333333E1;4.708080206E2;-3.683575348E2
1.719166667E1;4.807411737E2;-3.680611383E2
1.720000000E1;4.909980131E2;-3.681680052E2
1.720833333E1;5.023836532E2;-3.701398739E2
1.721666667E1;5.109833108E2;-3.688636018E2
1.722500000E1;5.205957325E2;-3.697377570E2
1.723333333E1;5.305964756E2;-3.696874824E2
1.724166667E1;5.404024337E2;-3.698328593E2
1.725000000E1;5.504309694E2;-3.697256999E2
1.725833333E1;5.598780122E2;-3.692936504E2
1.726666667E1;5.675829441E2;-3.685963625E2
1.727500000E1;5.769292394E2;-3.681595925E2
1.728333333E1;5.849105137E2;-3.674623873E2
1.729166667E1;5.931246472E2;-3.669756138E2
1.730000000E1;6.008973742E2;-3.673013227E2
1.730833333E1;6.068825896E2;-3.659932563E2
1.731666667E1;6.149432808E2;-3.669322007E2
1.732500000E1;6.224874341E2;-3.672114745E2
1.733333333E1;6.297535583E2;-3.672799314E2
1.734166667E1;6.364474838E2;-3.674768551E2
1.735000000E1;6.428143130E2;-3.671320047E2
1.735833333E1;6.488279115E2;-3.660772811E2
1.736666667E1;6.546743124E2;-3.663545845E2
1.737500000E1;6.602797644E2;-3.667081031E2
1.738333333E1;6.647684172E2;-3.647415429E2
1.739166667E1;6.693547981E2;-3.645935681E2
1.740000000E1;6.747558007E2;-3.642119959E2
1.740833333E1;6.796537979E2;-3.642523846E2
1.741666667E1;6.837075797E2;-3.642333844E2
1.742500000E1;6.874226094E2;-3.644030013E2
1.743333333E1;6.908833427E2;-3.643309166E2
1.744166667E1;6.938653661E2;-3.640947895E2
1.745000000E1;6.968441988E2;-3.642155241E2
1.745833333E1;6.996246039E2;-3.643561103E2
1.746666667E1;7.018748860E2;-3.642003855E2
1.747500000E1;7.038933622E2;-3.641906871E2
1.748333333E1;7.058255207E2;-3.642149841E2
1.749166667E1;7.077057869E2;-3.642842581E2
1.750000000E1;7.086289689E2;-3.642127210E2
1.750833333E1;7.098415179E2;-3.639076703E2
1.751666667E1;7.099819875E2;-3.623656657E2
1.752500000E1;7.105706076E2;-3.625354664E2
1.753333333E1;7.104898908E2;-3.625464776E2
1.754166667E1;7.105141145E2;-3.624932245E2
1.755000000E1;7.095523251E2;-3.625604619E2
1.755833333E1;7.080899572E2;-3.622279821E2
1.756666667E1;7.068035286E2;-3.624047181E2
1.757500000E1;7.056540884E2;-3.626896460E2
1.758333333E1;7.049163929E2;-3.640792560E2
1.759166667E1;7.028187078E2;-3.642115985E2
1.760000000E1;7.002320640E2;-3.639225594E2
1.760833333E1;6.982940270E2;-3.644158991E2
1.761666667E1;6.953506645E2;-3.645084273E2
1.762500000E1;6.918302072E2;-3.641624075E2
1.763333333E1;6.888388849E2;-3.642134387E2
1.764166667E1;6.848571340E2;-3.641347754E2
1.765000000E1;6.810602237E2;-3.640409426E2
1.765833333E1;6.762848387E2;-3.646575343E2
1.766666667E1;6.715768643E2;-3.644324316E2
1.767500000E1;6.658417691E2;-3.643702284E2
1.768333333E1;6.604645333E2;-3.648224818E2
1.769166667E1;6.545039027E2;-3.648049950E2
1.770000000E1;6.489244331E2;-3.658778993E2
1.770833333E1;6.421364703E2;-3.661192706E2
1.771666667E1;6.347765844E2;-3.662090949E2
1.772500000E1;6.270169769E2;-3.661488065E2
1.773333333E1;6.198657550E2;-3.662431561E2
1.774166667E1;6.125152828E2;-3.664319725E2
1.775000000E1;6.040528572E2;-3.663149232E2
1.775833333E1;5.957110097E2;-3.665241312E2
1.776666667E1;5.887577291E2;-3.681121352E2
1.777500000E1;5.798987091E2;-3.670018877E2
1.778333333E1;5.707835001E2;-3.678305093E2
1.779166667E1;5.634017168E2;-3.694927302E2
1.780000000E1;5.548565486E2;-3.709370303E2
1.780833333E1;5.440467988E2;-3.701210540E2
1.781666667E1;5.336581364E2;-3.695366719E2
1.782500000E1;5.241419758E2;-3.691251500E2
1.783333333E1;5.148254549E2;-3.693283321E2
1.784166667E1;5.060051695E2;-3.698720587E2
1.785000000E1;4.948309763E2;-3.692819103E2
1.785833333E1;4.859522806E2;-3.700930233E2
1.786666667E1;4.745682868E2;-3.694853289E2
1.787500000E1;4.645993800E2;-3.694459119E2
1.788333333E1;4.540995409E2;-3.690822002E2
1.789166667E1;4.436638520E2;-3.694881182E2
1.790000000E1;4.324391792E2;-3.694306185E2
1.790833333E1;4.214763161E2;-3.695640724E2
1.791666667E1;4.106252503E2;-3.695434864E2
1.792500000E1;3.989017682E2;-3.675274902E2
1.793333333E1;3.874123938E2;-3.694681510E2
1.794166667E1;3.770996045E2;-3.691622070E2
1.795000000E1;3.638420404E2;-3.673858813E2
1.795833333E1;3.517562823E2;-3.673611423E2
1.796666667E1;3.398983086E2;-3.671485477E2
1.797500000E1;3.279243581E2;-3.672913891E2
1.798333333E1;3.155750051E2;-3.656415305E2
1.799166667E1;3.036404237E2;-3.652251315E2
1.800000000E1;2.919358541E2;-3.648790438E2
1.800833333E1;2.795733284E2;-3.637577274E2
1.801666667E1;2.676775212E2;-3.639107491E2
1.802500000E1;2.540650751E2;-3.612773337E2
1.803333333E1;2.436230251E2;-3.632413703E2
1.804166667E1;2.314516435E2;-3.635086697E2
1.805000000E1;2.195862565E2;-3.619690298E2
1.805833333E1;2.078408315E2;-3.614210128E2
1.806666667E1;1.961560092E2;-3.612352568E2
1.807500000E1;1.838647959E2;-3.598239191E2
1.808333333E1;1.718795153E2;-3.581020391E2
1.809166667E1;1.607910905E2;-3.571726604E2
1.810000000E1;1.486963211E2;-3.563805698E2
1.810833333E1;1.361078163E2;-3.531251096E2
1.811666667E1;1.244018469E2;-3.526671206E2
1.812500000E1;1.128363441E2;-3.512510808E2
1.813333333E1;1.016152065E2;-3.501731525E2
1.814166667E1;8.989577573E1;-3.489085203E2
1.815000000E1;7.795407412E1;-3.475514450E2
1.815833333E1;6.652146745E1;-3.472391083E2
1.816666667E1;5.510388335E1;-3.449649829E2
1.817500000E1;4.477577075E1;-3.442111384E2
1.818333333E1;3.320665913E1;-3.429712606E2
1.819166667E1;2.297017723E1;-3.430799260E2
1.820000000E1;1.113641113E1;-3.409333256E2
1.820833333E1;5.774925845E-1;-3.394385518E2
1.821666667E1;-1.001828945E1;-3.369927379E2
1.822500000E1;-2.118612489E1;-3.355200006E2
1.823333333E1;-3.225597359E1;-3.331375612E2
1.824166667E1;-4.315757599E1;-3.320171217E2
1.825000000E1;-5.326230013E1;-3.308583159E2
1.825833333E1;-6.330560584E1;-3.291341775E2
1.826666667E1;-7.331750952E1;-3.275883310E2
1.827500000E1;-8.316503517E1;-3.261290752E2
1.828333333E1;-9.308070685E1;-3.245152561E2
1.829166667E1;-1.022427059E2;-3.225925060E2
1.830000000E1;-1.099508108E2;-3.222076342E2
1.830833333E1;-1.192966885E2;-3.213787563E2
1.831666667E1;-1.274120057E2;-3.201510828E2
1.832500000E1;-1.365162868E2;-3.186740246E2
1.833333333E1;-1.439302003E2;-3.170337409E2
1.834166667E1;-1.519893676E2;-3.154297267E2
1.835000000E1;-1.592126131E2;-3.153963992E2
1.835833333E1;-1.675950880E2;-3.134598797E2
1.836666667E1;-1.738712912E2;-3.120443000E2
1.837500000E1;-1.818371060E2;-3.099533914E2
1.838333333E1;-1.884944240E2;-3.090902650E2
1.839166667E1;-1.961498003E2;-3.074330658E2
1.840000000E1;-2.022275883E2;-3.064643818E2
1.840833333E1;-2.080566187E2;-3.060291644E2
1.841666667E1;-2.141959294E2;-3.044345897E2
1.842500000E1;-2.142014065E2;-3.043804609E2
1.843333333E1;-2.201367673E2;-3.026219447E2
1.844166667E1;-2.251475088E2;-3.023942203E2
1.845000000E1;-2.303033696E2;-3.019985106E2
1.845833333E1;-2.359662174E2;-3.000867919E2
1.846666667E1;-2.403923636E2;-2.993868032E2
