t,x,y
3.225000000E0,1.005364231E2,1.407378303E2
3.233333333E0,9.659792906E1,1.412797719E2
3.241666667E0,9.302802868E1,1.419655958E2
3.250000000E0,8.947010517E1,1.428667849E2
3.258333333E0,8.610210032E1,1.434737733E2
3.266666667E0,8.261607699E1,1.435933056E2
3.275000000E0,8.003737736E1,1.437342235E2
3.283333333E0,7.743259430E1,1.441988421E2
3.291666667E0,7.532183598E1,1.444736667E2
3.300000000E0,7.375687248E1,1.446887758E2
3.308333333E0,7.279158530E1,1.450446300E2
3.316666667E0,7.193068277E1,1.451855188E2
3.325000000E0,7.075200734E1,1.455258908E2
3.333333333E0,7.035157341E1,1.452670673E2
3.341666667E0,7.025663932E1,1.452225553E2
3.350000000E0,7.012927475E1,1.458099150E2
3.358333333E0,7.028252026E1,1.451953678E2
3.366666667E0,7.027572737E1,1.451570451E2
3.375000000E0,7.138023179E1,1.449497949E2
3.383333333E0,7.235678093E1,1.442377764E2
3.391666667E0,7.341995375E1,1.442625163E2
3.400000000E0,7.445657446E1,1.433079499E2
3.408333333E0,7.639534113E1,1.431737315E2
3.416666667E0,7.822684343E1,1.431856278E2
3.425000000E0,8.020070967E1,1.423776380E2
3.433333333E0,8.268905246E1,1.420715344E2
3.441666667E0,8.471792693E1,1.417544383E2
3.450000000E0,8.836398293E1,1.417676773E2
3.458333333E0,9.152761608E1,1.408037108E2
3.466666667E0,9.537392216E1,1.403473000E2
3.475000000E0,9.885829698E1,1.394945840E2
3.483333333E0,1.033600618E2,1.387299273E2
3.491666667E0,1.077509455E2,1.378272706E2
3.500000000E0,1.123742608E2,1.369746330E2
3.508333333E0,1.171262564E2,1.359895879E2
3.516666667E0,1.225009471E2,1.351881044E2
3.525000000E0,1.275924453E2,1.340805071E2
3.533333333E0,1.328320714E2,1.329079565E2
3.541666667E0,1.390282848E2,1.321383245E2
3.550000000E0,1.449663650E2,1.307635974E2
3.558333333E0,1.515078067E2,1.298853193E2
3.566666667E0,1.578724851E2,1.293113605E2
