mass_A
t,x,y
3.991666667E0,7.089872431E2,3.535571677E2
4.000000000E0,7.217528423E2,3.535930478E2
4.008333333E0,7.333697046E2,3.529561080E2
4.016666667E0,7.453524384E2,3.524563602E2
4.025000000E0,7.576721082E2,3.523234723E2
4.033333333E0,7.695416132E2,3.515354415E2
4.041666667E0,7.818304719E2,3.509569387E2
4.050000000E0,7.937267701E2,3.505417142E2
4.058333333E0,8.058933760E2,3.504310051E2
4.066666667E0,8.164958512E2,3.499728878E2
4.075000000E0,8.293427741E2,3.500398393E2
4.083333333E0,8.397717892E2,3.504252832E2
4.091666667E0,8.518502836E2,3.503222621E2
4.100000000E0,8.620374053E2,3.502777396E2
4.108333333E0,8.735970706E2,3.503191941E2
4.116666667E0,8.836704769E2,3.503235157E2
4.125000000E0,8.936702527E2,3.504938906E2
4.133333333E0,9.039931099E2,3.501946280E2
4.141666667E0,9.138065921E2,3.503978474E2
4.150000000E0,9.240115766E2,3.499243786E2
4.158333333E0,9.333841705E2,3.506730782E2
4.166666667E0,9.432184682E2,3.506419882E2
4.175000000E0,9.529884793E2,3.504453981E2
4.183333333E0,9.632764114E2,3.514371876E2
4.191666667E0,9.713647346E2,3.512523832E2
4.200000000E0,9.715015016E2,3.512929285E2
4.208333333E0,9.805971410E2,3.517028266E2
4.216666667E0,9.893438480E2,3.515485710E2
4.225000000E0,9.977319864E2,3.517476810E2
4.233333333E0,1.005915613E3,3.523611348E2
4.241666667E0,1.013721259E3,3.524713026E2
4.250000000E0,1.021604308E3,3.530921333E2
4.258333333E0,1.029017931E3,3.531627121E2
4.266666667E0,1.035943775E3,3.530676509E2
4.275000000E0,1.042385956E3,3.533389264E2
4.283333333E0,1.049704544E3,3.532651948E2
4.291666667E0,1.055553800E3,3.533644402E2
4.300000000E0,1.061397594E3,3.534118535E2
4.308333333E0,1.067203549E3,3.535522076E2
4.316666667E0,1.072441924E3,3.535364467E2
4.325000000E0,1.077468947E3,3.541496314E2
